animal_id,dose_group,event,feature,window,baseline_mean,window_mean,pct_change
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,9.640219733311952,8.093879231885989,-16.04051094481338
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,9.640219733311952,9.976230275303642,3.4855070868416007
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,9.640219733311952,10.550370617261612,9.441184009578302
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,9.640219733311952,7.4413393744616965,-22.80944231231561
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,9.640219733311952,2.5428780437759007,-73.62219830955783
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,9.640219733311952,2.24749365831208,-76.68628184328801
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,9.640219733311952,8.021551356796428,-16.790783003858163
0,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,9.640219733311952,5.4941882352768205,-43.00764518580883
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,8.058285139617704,10.515026612894852,30.48714994209921
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,8.058285139617704,4.722362842207825,-41.39742190319341
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,8.058285139617704,1.218084964595657,-84.88406722409125
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,8.058285139617704,3.5180277645745845,-56.34272424441058
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,8.058285139617704,1.6227148757541459,-79.86277666229208
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,8.058285139617704,1.6077822310400076,-80.04808463359633
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,8.058285139617704,9.437379725095374,17.113995863679456
0,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,8.058285139617704,4.92928248062246,-38.82963440461835
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,7.8042480535405225,8.006028725665338,2.585523560252222
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,7.8042480535405225,10.195061820658351,30.63477417319145
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,7.8042480535405225,11.843069521930632,51.75157735482067
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,7.8042480535405225,5.142942990871575,-34.100723662436685
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,7.8042480535405225,1.823430455502724,-76.63541134273025
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,7.8042480535405225,2.3153425101361953,-70.33227936564877
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,7.8042480535405225,8.98583641553385,15.140322986751823
9239,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,7.8042480535405225,5.371253996371301,-31.1752527659017
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,7.8926955896945,9.443827216034435,19.652748654911374
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,7.8926955896945,5.824695419076503,-26.201443437375023
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,7.8926955896945,5.192666029144288,-34.20921952286673
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,7.8926955896945,6.7515174180408515,-14.458661919556178
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,7.8926955896945,2.239478960693313,-71.62593013700665
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,7.8926955896945,2.2472598816957503,-71.5273463146102
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,7.8926955896945,8.91008699268903,12.89029066727137
9240,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,7.8926955896945,5.2856610105667405,-33.03097844710706
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,8.53873633450767,7.706096847363668,-9.751319803365384
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,8.53873633450767,10.82784463821606,26.808513742922322
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,8.53873633450767,11.050524570643352,29.416392985280165
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,8.53873633450767,6.139301450667707,-28.100585260410316
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,8.53873633450767,2.148810473331507,-74.83456112062508
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,8.53873633450767,1.817901525212527,-78.70994660104651
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,8.53873633450767,7.407887074304754,-13.243754296906962
9241,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,8.53873633450767,4.8178714862403,-43.57629399130415
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,7.295056279993706,6.776892896898107,-7.102938801399435
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,7.295056279993706,7.992305118618596,9.55782672351763
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,7.295056279993706,8.55960875738402,17.334375895882793
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,7.295056279993706,6.867117889873265,-5.866142407893942
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,7.295056279993706,1.5985056961288138,-78.08782228983443
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,7.295056279993706,1.8376420999702863,-74.80976116647764
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,7.295056279993706,5.819465383658299,-20.22727227454207
9242,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,7.295056279993706,4.594449896939587,-37.01967852476184
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,7.848370284295599,4.137382084162555,-47.28355143434864
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,7.848370284295599,7.80878699175036,-0.5043504716443399
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,7.848370284295599,8.077419312537696,2.918427902164848
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,7.848370284295599,7.066916909888623,-9.956887176572762
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,7.848370284295599,2.0892909757104055,-73.37930168902673
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,7.848370284295599,1.8978503341680346,-75.81854237986722
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,7.848370284295599,6.055293626528131,-22.846483955469978
9243,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,7.848370284295599,3.6749945869632947,-53.175061142096325
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,5.799255505618749,6.69633927631764,15.46894717485252
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,5.799255505618749,7.016055103046044,20.981996676096948
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,5.799255505618749,8.912748220072825,53.687800295011876
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,5.799255505618749,7.092710050980432,22.303803378010983
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,5.799255505618749,1.97179823803569,-65.99911426345561
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,5.799255505618749,2.0035137086594252,-65.45222560519584
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,5.799255505618749,5.529805101106228,-4.646293032811844
9244,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,5.799255505618749,4.462823232223914,-23.0448938161114
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,5.782414516694087,5.352498448952828,-7.434888427664127
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,5.782414516694087,5.256112777427251,-9.101764284580065
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,5.782414516694087,5.038407258421781,-12.866722994768425
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,5.782414516694087,5.544126003019611,-4.120917187561124
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,5.782414516694087,4.059632291563467,-29.793475029451294
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,5.782414516694087,2.132749960428173,-63.11661928990338
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,5.782414516694087,4.340615034347082,-24.934211793092068
9245,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,5.782414516694087,3.506773258210496,-39.35451621314442
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,6.451287833532569,4.3334583558369575,-32.828010969957596
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,6.451287833532569,5.212596880556279,-19.20067721266147
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,6.451287833532569,5.389856082673838,-16.453021136983068
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,6.451287833532569,6.1375686278170996,-4.862892709341173
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,6.451287833532569,3.629994170393346,-43.73225526343243
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,6.451287833532569,1.5939214724357285,-75.29297229382902
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,6.451287833532569,4.627351788568715,-28.272433226175096
9246,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,6.451287833532569,5.32980601928033,-17.383844019840346
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,6.280178156730293,7.6178409146610715,21.2997581365943
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,6.280178156730293,5.898343433038947,-6.0799982765161635
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,6.280178156730293,6.730930064334907,7.177374532306152
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,6.280178156730293,5.080378449486983,-19.104548904516626
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,6.280178156730293,1.9617636822616331,-68.76261097530704
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,6.280178156730293,2.0995991813704276,-66.56784045018938
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,6.280178156730293,4.203169502966976,-33.072447977251166
9247,5 mg/kg,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,6.280178156730293,4.100748073583856,-34.70331619192685
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,8.346290017529318,3.49360971741207,-58.14176466340605
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,8.346290017529318,6.872151932558223,-17.662195800469817
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,8.346290017529318,2.2848708763905785,-72.62411356912146
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,8.346290017529318,2.918124725817166,-65.03686404751852
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,8.346290017529318,2.7886763967160335,-66.58783254764562
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,8.346290017529318,3.6913005658710314,-55.7731571977685
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,8.346290017529318,8.149294205403486,-2.3602799772364924
9257,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,8.346290017529318,3.8060317354595967,-54.39852045081146
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,5.835223937117316,10.520037715455578,80.285072669424
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,5.835223937117316,4.71257479009646,-19.239178463739655
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,5.835223937117316,3.245289150216494,-44.38449689011056
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,5.835223937117316,2.9041276567502394,-50.23108473562851
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,5.835223937117316,3.793249606357337,-34.9939325853661
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,5.835223937117316,3.033996193138535,-48.00548829258175
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,5.835223937117316,7.785558175621119,33.42346856815397
9258,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,5.835223937117316,4.012574210595797,-31.235300412856727
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,9.471882914049456,9.481497711436926,0.10150882854779901
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,9.471882914049456,7.744371209603961,-18.23831354463969
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,9.471882914049456,3.8524167670774485,-59.32786752079425
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,9.471882914049456,3.511511901956062,-62.92699208995176
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,9.471882914049456,2.6012055718941394,-72.53760846182101
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,9.471882914049456,2.9758053509537223,-68.58274771809342
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,9.471882914049456,7.87115631812092,-16.899771781956993
9259,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,9.471882914049456,4.106025811152347,-56.65037407650003
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,5.360891002751114,4.973471232282266,-7.226779471360832
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,5.360891002751114,3.6984476409222413,-31.01057941628987
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,5.360891002751114,1.1323585347855958,-78.8774191789296
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,5.360891002751114,2.649685125867484,-50.57379222021652
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,5.360891002751114,1.922273894864103,-64.14264170120926
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,5.360891002751114,1.7567120134581402,-67.23096939377004
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,5.360891002751114,5.69682742187213,6.266428825891437
9260,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,5.360891002751114,4.18182060788111,-21.993925902707698
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,4.35574416792423,5.90680382692151,35.60952156968512
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,4.35574416792423,5.546593240777909,27.339738674808117
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,4.35574416792423,0.8449003847807806,-80.6026168615999
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,4.35574416792423,2.082680624059194,-52.185423574779996
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,4.35574416792423,1.5836050976836038,-63.64329408174848
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,4.35574416792423,1.5581458225197438,-64.2277929453719
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,4.35574416792423,5.481694645846857,25.849784434406057
9261,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,4.35574416792423,3.788881531031262,-13.014139835561355
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,immediate,3.4396128365229632,6.851501059143976,99.19396120378545
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,3.4396128365229632,5.0701924049990446,47.40590426812112
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,3.4396128365229632,0.9921993554587026,-71.15374890676075
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,3.4396128365229632,3.196012286980388,-7.082208408921577
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_late,3.4396128365229632,1.7083063321844034,-50.334342457237234
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,3.4396128365229632,2.0675109068134168,-39.891173655944876
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,3.4396128365229632,4.985485508774287,44.94321732483172
9262,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,3.4396128365229632,4.910225336362856,42.75517535649466
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_early,6.650233982164051,4.589991893278135,-30.979994003391326
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,peak_sustained,6.650233982164051,4.571123282994029,-31.26372252083465
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,decline_early,6.650233982164051,4.886713253815198,-26.51817564733243
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_6hr,6.650233982164051,2.6290823720365752,-60.46631774028127
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,post_12hr,6.650233982164051,6.380736819622689,-4.052446323906111
9263,Vehicle,Rep1_Dose1,distance_stddev_other.social.animal.cm,next_day,6.650233982164051,3.6236563548732392,-45.51084421101728
